pmid	filename	label	offset1	offset2	span
28497441	pmid-28497441.ann	Disease	1478	1497	enfermedad de Fabry
28497441	pmid-28497441.ann	Disease	1538	1549	cardiopatia
28497441	pmid-28497441.ann	Disease	1551	1556	ictus
28497441	pmid-28497441.ann	Disease	1559	1580	neuropatia periferica
28497441	pmid-28497441.ann	Disease	1582	1599	lesiones cutaneas
28497441	pmid-28497441.ann	Disease	1601	1612	fallo renal
28504500	pmid-28504500.ann	Disease	11	66	Síndrome de anemia megaloblástica sensible a la tiamina
28504500	pmid-28504500.ann	Gene	116	123	SLC19A2
28504500	pmid-28504500.ann	Disease	168	223	síndrome de anemia megaloblástica sensible a la tiamina
28504500	pmid-28504500.ann	Disease	225	229	TRMA
28504500	pmid-28504500.ann	Disease	280	298	síndrome de Rogers
28504500	pmid-28504500.ann	Disease	329	350	anemia megaloblástica
28504500	pmid-28504500.ann	Disease	352	377	hipoacusia neurosensorial
28504500	pmid-28504500.ann	Disease	380	397	diabetes mellitus
28504500	pmid-28504500.ann	Gene	536	543	SLC19A2
28504500	pmid-28504500.ann	Disease	618	640	sordera neurosensorial
28504500	pmid-28504500.ann	Disease	666	674	auditiva
28504500	pmid-28504500.ann	Disease	676	684	diabetes
28504500	pmid-28504500.ann	Disease	713	731	anemia macrocítica
28504500	pmid-28504500.ann	Disease	941	945	TRMA
28504500	pmid-28504500.ann	Disease	960	981	anemia megaloblástica
28504500	pmid-28504500.ann	Disease	983	1008	hipoacusia neurosensorial
28504500	pmid-28504500.ann	Disease	1011	1028	diabetes mellitus
28504500	pmid-28504500.ann	Disease	1093	1116	enfermedad hematológica
28504500	pmid-28504500.ann	Disease	1125	1133	diabetes
28504502	pmid-28504502.ann	Disease	11	13	Hi
28504502	pmid-28504502.ann	Disease	13	15	po
28504502	pmid-28504502.ann	Disease	15	47	tiroidismo congénito transitorio
28504502	pmid-28504502.ann	Gene	80	81	D
28504502	pmid-28504502.ann	Gene	81	85	UOX2
28504502	pmid-28504502.ann	Disease	121	145	hipotiroidismo congénito
28504502	pmid-28504502.ann	Gene	220	230	oxidasas d
28504502	pmid-28504502.ann	Gene	237	238	D
28504502	pmid-28504502.ann	Gene	238	242	UOX1
28504502	pmid-28504502.ann	Gene	370	371	D
28504502	pmid-28504502.ann	Gene	371	375	UOX2
28504502	pmid-28504502.ann	Disease	388	424	hipotiroidismo congénito transitorio
28504502	pmid-28504502.ann	Disease	469	493	hipotiroidismo congénito
28504502	pmid-28504502.ann	Disease	532	558	glándula tiroides eutópica
28504502	pmid-28504502.ann	DNAMutation	888	904	c.1057_1058delTT
28504502	pmid-28504502.ann	DNAMutation	975	984	c.1271T>G
28504502	pmid-28504502.ann	Gene	1003	1004	D
28504502	pmid-28504502.ann	Gene	1004	1008	UOX2
28504502	pmid-28504502.ann	Gene	1067	1068	D
28504502	pmid-28504502.ann	Gene	1068	1072	UOX2
28524214	pmid-28524214.ann	Disease	46	70	atrofia espinal infantil
28524214	pmid-28524214.ann	Disease	124	148	atrofia muscular espinal
28524214	pmid-28524214.ann	Disease	150	153	AME
28524214	pmid-28524214.ann	Gene	186	190	SMN1
28524214	pmid-28524214.ann	Gene	261	264	SMN
28524214	pmid-28524214.ann	Gene	427	446	histona deacetilasa
28524214	pmid-28524214.ann	Gene	822	826	SMN2
28524214	pmid-28524214.ann	Gene	906	907	n
28524214	pmid-28524214.ann	Disease	1002	1005	AME
28524214	pmid-28524214.ann	Gene	1339	1343	SMN1
28591503	pmid-28591503.ann	Disease	34	60	síndromes mielodisplásicos
28591503	pmid-28591503.ann	Disease	113	139	síndromes mielodisplásicos
28591503	pmid-28591503.ann	Disease	141	144	SMD
28591503	pmid-28591503.ann	Disease	246	255	citopenia
28591503	pmid-28591503.ann	Disease	260	269	displasia
28591503	pmid-28591503.ann	Disease	301	323	hematopoyesis ineficaz
28591503	pmid-28591503.ann	Disease	356	384	leucemia aguda mieloblástica
28591503	pmid-28591503.ann	Disease	1398	1401	SMD
28622282	pmid-28622282.ann	Disease	54	64	alexitimia
28622282	pmid-28622282.ann	Disease	138	148	alexitimia
28622282	pmid-28622282.ann	Disease	365	375	alexitimia
28622282	pmid-28622282.ann	Disease	502	512	alexitimia
28622282	pmid-28622282.ann	Disease	1066	1076	alexitimia
28622282	pmid-28622282.ann	Gene	1468	1470	de
28622282	pmid-28622282.ann	Gene	1576	1579	del
28622282	pmid-28622282.ann	Disease	1756	1766	alexitimia
28737873	pmid-28737873.ann	Gene	49	71	glicina descarboxilasa
28737873	pmid-28737873.ann	Disease	87	122	hiperglicinemia no cetósica clásica
28737873	pmid-28737873.ann	Disease	162	189	hiperglicinemia no cetósica
28737873	pmid-28737873.ann	Disease	197	242	encefalopatía por glicina autosómica recesiva
28737873	pmid-28737873.ann	Gene	344	351	glicina
28737873	pmid-28737873.ann	Disease	407	434	hiperglicinemia no cetósica
28737873	pmid-28737873.ann	Disease	499	508	hipotonía
28737873	pmid-28737873.ann	Disease	510	522	convulsiones
28737873	pmid-28737873.ann	Disease	524	543	deterioro cognitivo
28737873	pmid-28737873.ann	Disease	545	568	retrasos del desarrollo
28737873	pmid-28737873.ann	Disease	571	591	espasmos mioclónicos
28737873	pmid-28737873.ann	Disease	611	616	apnea
28737873	pmid-28737873.ann	Disease	700	724	convulsiones mioclónicas
28737873	pmid-28737873.ann	Disease	726	735	hipotonía
28737873	pmid-28737873.ann	Disease	738	742	coma
28737873	pmid-28737873.ann	Disease	978	1005	hiperglicinemia no cetósica
28737873	pmid-28737873.ann	DNAMutation	1042	1051	c.2516A>G
28737873	pmid-28737873.ann	DNAMutation	1123	1134	c.2457+2T>A
28737873	pmid-28737873.ann	Gene	1146	1150	GLDC
28857533	pmid-28857533.ann	Disease	41	49	mutación
28857533	pmid-28857533.ann	Disease	115	119	tiro
28857533	pmid-28857533.ann	Gene	207	210	RET
28857533	pmid-28857533.ann	Gene	300	303	RET
28857533	pmid-28857533.ann	Disease	329	333	tiro
28857533	pmid-28857533.ann	Disease	669	674	MEN2A
28857533	pmid-28857533.ann	Disease	769	774	MEN2B
28857533	pmid-28857533.ann	Disease	841	846	micro
28857533	pmid-28857533.ann	Disease	857	874	carcinoma in situ
28857533	pmid-28857533.ann	Disease	877	906	carcinoma medular de tiroides
28857533	pmid-28857533.ann	Disease	940	951	hiperplasia
28857533	pmid-28857533.ann	Disease	967	975	fibrosis
28857533	pmid-28857533.ann	Disease	1168	1177	carcinoma
28857533	pmid-28857533.ann	Disease	1183	1188	MEN2A
28857533	pmid-28857533.ann	Disease	1192	1197	MEN2B
28857533	pmid-28857533.ann	Gene	1578	1581	RET
28857533	pmid-28857533.ann	Disease	1637	1641	tiro
28895704	pmid-28895704.ann	Gene	34	38	TSC2
28895704	pmid-28895704.ann	Disease	92	111	esclerosis tuberosa
28895704	pmid-28895704.ann	Disease	127	158	complejo de esclerosis tuberosa
28895704	pmid-28895704.ann	Disease	165	207	desorden neurocutáneo autosómico dominante
28895704	pmid-28895704.ann	Gene	244	248	TSC1
28895704	pmid-28895704.ann	Gene	251	255	TSC2
28895704	pmid-28895704.ann	Disease	537	556	esclerosis tuberosa
28895704	pmid-28895704.ann	Gene	620	621	T
28895704	pmid-28895704.ann	Gene	621	624	SC2
28895704	pmid-28895704.ann	DNAMutation	702	703	c
28895704	pmid-28895704.ann	DNAMutation	703	718	.583_586dupATCG
28895704	pmid-28895704.ann	Gene	942	946	TSC2
28895704	pmid-28895704.ann	Disease	962	993	complejo de esclerosis tuberosa
28991281	pmid-28991281.ann	Disease	14	16	mb
28991281	pmid-28991281.ann	Disease	16	38	osis venosa esplácnica
28991281	pmid-28991281.ann	Disease	69	91	mielofibrosis primaria
28991281	pmid-28991281.ann	Disease	108	138	neoplasias mieloproliferativas
28991281	pmid-28991281.ann	Disease	140	141	N
28991281	pmid-28991281.ann	Disease	141	143	MP
28991281	pmid-28991281.ann	Disease	174	207	las células madre hematopoyéticas
28991281	pmid-28991281.ann	Disease	347	348	N
28991281	pmid-28991281.ann	Disease	348	350	MP
28991281	pmid-28991281.ann	Disease	370	412	problemas trombóticos venosos y arteriales
28991281	pmid-28991281.ann	Disease	520	542	mielofibrosis primaria
28991281	pmid-28991281.ann	Disease	544	546	MP
28991281	pmid-28991281.ann	Disease	581	608	trombosis venosa esplácnica
28991281	pmid-28991281.ann	Disease	610	611	T
28991281	pmid-28991281.ann	Disease	611	613	VE
28991281	pmid-28991281.ann	Disease	729	732	TVE
28991281	pmid-28991281.ann	Disease	771	773	MP
28991281	pmid-28991281.ann	Gene	792	796	JAK2
29087131	pmid-29087131.ann	Disease	58	81	displasia cleidocraneal
29087131	pmid-29087131.ann	Disease	97	120	displasia cleidocraneal
29087131	pmid-29087131.ann	Disease	128	142	displasia ósea
29087131	pmid-29087131.ann	Disease	233	243	talla baja
29087131	pmid-29087131.ann	Disease	245	263	fontanelas amplias
29087131	pmid-29087131.ann	Disease	265	287	hipoplasia mediofacial
29087131	pmid-29087131.ann	Disease	289	299	ausencia o
29087131	pmid-29087131.ann	Disease	300	324	hipoplasia de clavículas
29087131	pmid-29087131.ann	Disease	327	351	alteraciones orodentales
29087131	pmid-29087131.ann	Gene	391	392	R
29087131	pmid-29087131.ann	Gene	392	396	UNX2
29087131	pmid-29087131.ann	Disease	482	505	displasia cleidocraneal
29087131	pmid-29087131.ann	DNAMutation	570	578	c.674G>A
29087131	pmid-29087131.ann	Gene	599	600	R
29087131	pmid-29087131.ann	Gene	600	604	UNX2
29087131	pmid-29087131.ann	Disease	656	678	ausencia de clavículas
29087131	pmid-29087131.ann	Disease	705	739	retardo en el cierre de fontanelas
29087131	pmid-29087131.ann	Disease	795	805	escoliosis
29190865	pmid-29190865.ann	Gene	29	61	metilentetrahidrofolatoreductasa
29190865	pmid-29190865.ann	Disease	64	78	cáncer de mama
29190865	pmid-29190865.ann	Gene	199	237	5,10-metilentetrahidrofolato reductasa
29190865	pmid-29190865.ann	Gene	239	244	MTHFR
29190865	pmid-29190865.ann	Disease	283	297	cáncer de mama
29190865	pmid-29190865.ann	Disease	299	301	CM
29190865	pmid-29190865.ann	Disease	307	313	cáncer
29190865	pmid-29190865.ann	Gene	644	649	MTHFR
29190865	pmid-29190865.ann	Disease	686	688	CM
29190865	pmid-29190865.ann	Disease	1211	1213	CM
29190865	pmid-29190865.ann	Gene	1445	1450	MTFHR
29190865	pmid-29190865.ann	Disease	1472	1474	CM
29190865	pmid-29190865.ann	Disease	1527	1529	CM
29333810	pmid-29333810.ann	Gene	59	64	Light
29333810	pmid-29333810.ann	Disease	103	126	infecciones bacterianas
29333810	pmid-29333810.ann	Disease	129	136	virales
29333810	pmid-29333810.ann	Disease	271	282	infecciones
29333810	pmid-29333810.ann	Gene	393	401	proteína
29333810	pmid-29333810.ann	Gene	403	406	-re
29333810	pmid-29333810.ann	Disease	575	598	infecciones bacterianas
29333810	pmid-29333810.ann	Disease	734	745	infecciones
29333810	pmid-29333810.ann	Disease	766	777	infecciones
29333810	pmid-29333810.ann	Disease	823	834	infecciones
29333810	pmid-29333810.ann	Disease	995	1006	infecciones
29333810	pmid-29333810.ann	Gene	1089	1108	proteína C-reactiva
29333810	pmid-29333810.ann	Disease	1190	1201	infecciones
29333810	pmid-29333810.ann	Gene	1259	1262	pro
29333810	pmid-29333810.ann	Disease	1323	1334	infecciones
29333810	pmid-29333810.ann	Gene	1413	1432	proteína C-reactiva
29333810	pmid-29333810.ann	Gene	1438	1441	pro
29333810	pmid-29333810.ann	Gene	1566	1585	proteína C-reactiva
29333810	pmid-29333810.ann	Gene	1591	1594	pro
29333810	pmid-29333810.ann	Disease	1788	1799	infecciones
29333829	pmid-29333829.ann	Disease	11	28	Galactosialidosis
29333829	pmid-29333829.ann	Gene	63	67	CTSA
29333829	pmid-29333829.ann	Disease	133	150	galactosialidosis
29333829	pmid-29333829.ann	Disease	173	204	enfermedad metabólica lisosomal
29333829	pmid-29333829.ann	Gene	238	242	CTSA
29333829	pmid-29333829.ann	Gene	280	291	catepsina A
29333829	pmid-29333829.ann	Gene	394	412	beta-galactosidasa
29333829	pmid-29333829.ann	Gene	415	428	neuraminidasa
29333829	pmid-29333829.ann	Disease	547	564	galactosialidosis
29333829	pmid-29333829.ann	DNAMutation	736	745	His475Pro
29333829	pmid-29333829.ann	DNAMutation	747	757	c.1424 A>C
29333829	pmid-29333829.ann	DNAMutation	800	809	Arg441Cys
29333829	pmid-29333829.ann	DNAMutation	811	820	c.1321C>T
29333833	pmid-29333833.ann	Disease	38	61	síndrome renal-coloboma
29333833	pmid-29333833.ann	Disease	112	135	síndrome renal-coloboma
29333833	pmid-29333833.ann	Disease	143	174	enfermedad autosómica dominante
29333833	pmid-29333833.ann	Disease	193	212	hipodisplasia renal
29333833	pmid-29333833.ann	Disease	215	223	coloboma
29333833	pmid-29333833.ann	Disease	278	302	enfermedad renal crónica
29333833	pmid-29333833.ann	Disease	304	335	colobomas papilares bilaterales
29333833	pmid-29333833.ann	Gene	367	372	PAX-2
29333833	pmid-29333833.ann	Disease	402	428	hipoplasia renal bilateral
29333833	pmid-29333833.ann	Disease	504	528	enfermedad renal crónica
29333833	pmid-29333833.ann	Disease	571	612	reflujo vesicoureteral grado ii bilateral
29333833	pmid-29333833.ann	Disease	718	739	colobomas bilaterales
29333833	pmid-29333833.ann	Disease	744	769	atrofia macular izquierda
29333833	pmid-29333833.ann	Disease	938	961	síndrome renal-coloboma
29333833	pmid-29333833.ann	Disease	1075	1094	hipodisplasia renal
29645070	pmid-29645070.ann	Disease	11	13	De
29645070	pmid-29645070.ann	Disease	13	40	bilidad aislada de cinturas
29645070	pmid-29645070.ann	Gene	92	97	MERRF
29645070	pmid-29645070.ann	DNAMutation	98	102	8344
29645070	pmid-29645070.ann	Disease	213	234	debilidad de cinturas
29645070	pmid-29645070.ann	Disease	283	313	enfermedades de neurona motora
29645070	pmid-29645070.ann	Disease	315	344	union neuromuscular o musculo
29645070	pmid-29645070.ann	Gene	376	380	MTTK
29645070	pmid-29645070.ann	Disease	424	428	afec
29645070	pmid-29645070.ann	Disease	435	437	de
29645070	pmid-29645070.ann	Disease	448	453	organ
29645070	pmid-29645070.ann	Disease	476	497	debilidad de cinturas
29645070	pmid-29645070.ann	Disease	544	565	debilidad de cinturas
29645070	pmid-29645070.ann	Disease	676	708	debilidad progresiva de cinturas
29645070	pmid-29645070.ann	Disease	878	899	miopatia mitocondrial
29645070	pmid-29645070.ann	Gene	961	965	MTTK
29645070	pmid-29645070.ann	DNAMutation	1014	1018	8344
29645070	pmid-29645070.ann	Disease	1081	1102	debilidad de cinturas
29681642	pmid-29681642.ann	Gene	28	32	SDHD
29681642	pmid-29681642.ann	Disease	59	85	tumor del cuerpo carotídeo
29681642	pmid-29681642.ann	Gene	137	141	SDHD
29681642	pmid-29681642.ann	Disease	205	233	tumores del cuerpo carotídeo
29681642	pmid-29681642.ann	Disease	235	236	T
29681642	pmid-29681642.ann	Disease	236	238	CC
29681642	pmid-29681642.ann	Disease	291	294	TCC
29681642	pmid-29681642.ann	Disease	356	359	TCC
29681642	pmid-29681642.ann	Disease	434	437	TCC
29681642	pmid-29681642.ann	Gene	622	626	SDHD
29681642	pmid-29681642.ann	Disease	847	869	tumor Shamblin tipo II
29681642	pmid-29681642.ann	Disease	983	988	tumor
29681642	pmid-29681642.ann	Disease	1023	1028	tumor
29681642	pmid-29681642.ann	Gene	1082	1086	SDHD
29681642	pmid-29681642.ann	Gene	1184	1188	SDHD
29723947	pmid-29723947.ann	Gene	50	56	TCIRG1
29723947	pmid-29723947.ann	Disease	71	101	osteopetrosis maligna infantil
29723947	pmid-29723947.ann	Disease	158	171	osteopetrosis
29723947	pmid-29723947.ann	Disease	250	263	densidad ósea
29723947	pmid-29723947.ann	Disease	419	432	osteopetrosis
29723947	pmid-29723947.ann	Disease	505	521	dismorfia facial
29723947	pmid-29723947.ann	Disease	523	530	ceguera
29723947	pmid-29723947.ann	Disease	532	539	sordera
29723947	pmid-29723947.ann	Disease	541	561	hepatoesplenomegalia
29723947	pmid-29723947.ann	Disease	563	572	hipotonía
29723947	pmid-29723947.ann	Disease	574	601	retraso del neurodesarrollo
29723947	pmid-29723947.ann	Disease	604	615	bicitopenia
29723947	pmid-29723947.ann	Disease	650	665	osteoesclerosis
29723947	pmid-29723947.ann	Gene	797	803	TCIRG1
29723947	pmid-29723947.ann	DNAMutation	867	879	Ile720Alafs*
29723947	pmid-29723947.ann	DNAMutation	990	991	p
29723947	pmid-29723947.ann	DNAMutation	992	1006	Phe459Leufs*79
29723947	pmid-29723947.ann	DNAMutation	1020	1021	p
29723947	pmid-29723947.ann	DNAMutation	1022	1036	Gly159Argfs*68
29723947	pmid-29723947.ann	Disease	1174	1187	osteopetrosis
29723947	pmid-29723947.ann	Disease	1351	1367	daño neurológico
29723947	pmid-29723947.ann	Disease	1395	1408	osteopetrosis
29756710	pmid-29756710.ann	Gene	32	36	MEFV
29756710	pmid-29756710.ann	Disease	86	113	púrpura de Schönlein-Henoch
29756710	pmid-29756710.ann	Gene	183	185	ME
29756710	pmid-29756710.ann	Disease	216	243	púrpura de Schönlein-Henoch
29756710	pmid-29756710.ann	Disease	413	440	púrpura de Schönlein-Henoch
29756710	pmid-29756710.ann	Gene	493	497	MEFV
29756710	pmid-29756710.ann	Disease	770	793	invaginación intestinal
29756710	pmid-29756710.ann	Gene	949	953	MEFV
29756710	pmid-29756710.ann	Gene	1329	1333	MEFV
29756710	pmid-29756710.ann	Gene	1360	1364	MEFV
29756710	pmid-29756710.ann	Gene	1556	1560	MEFV
29756710	pmid-29756710.ann	Disease	1661	1688	púrpura de Schönlein-Henoch
29756720	pmid-29756720.ann	Disease	36	54	enfermedad de Dent
29756720	pmid-29756720.ann	Disease	81	94	nefrolitiasis
29756720	pmid-29756720.ann	Disease	97	112	nefrocalcinosis
29756720	pmid-29756720.ann	Disease	128	146	enfermedad de Dent
29756720	pmid-29756720.ann	Disease	154	196	tubulopatía recesiva ligada al cromosoma X
29756720	pmid-29756720.ann	Disease	215	249	proteinuria de bajo peso molecular
29756720	pmid-29756720.ann	Disease	257	271	hipercalciuria
29756720	pmid-29756720.ann	Disease	273	288	nefrocalcinosis
29756720	pmid-29756720.ann	Disease	291	304	nefrolitiasis
29756720	pmid-29756720.ann	Disease	306	333	disfunción tubular proximal
29756720	pmid-29756720.ann	Disease	336	355	insuficiencia renal
29756720	pmid-29756720.ann	Disease	477	516	insuficiencia renal en estadio terminal
29756720	pmid-29756720.ann	Disease	690	708	enfermedad de Dent
29756720	pmid-29756720.ann	Disease	771	784	nefrolitiasis
29756720	pmid-29756720.ann	Disease	790	805	nefrocalcinosis
29756720	pmid-29756720.ann	Disease	863	878	nefrocalcinosis
29756720	pmid-29756720.ann	Disease	881	894	nefrolitiasis
29756720	pmid-29756720.ann	Gene	945	950	CLCN5
30016033	pmid-30016033.ann	Disease	81	104	displasia cleidocraneal
30016033	pmid-30016033.ann	Disease	182	205	displasia cleidocraneal
30016033	pmid-30016033.ann	Disease	213	255	displasia esquelética autosómica dominante
30016033	pmid-30016033.ann	Gene	289	290	R
30016033	pmid-30016033.ann	Gene	290	294	UNX2
30016033	pmid-30016033.ann	Disease	445	448	dis
30016033	pmid-30016033.ann	Disease	448	468	plasias esqueléticas
30016033	pmid-30016033.ann	Disease	1104	1116	macrocefalia
30016033	pmid-30016033.ann	Disease	1133	1145	macrocefalia
30016041	pmid-30016041.ann	Disease	11	32	Síndrome de Netherton
30016041	pmid-30016041.ann	Disease	66	92	insuficiencia respiratoria
30016041	pmid-30016041.ann	Disease	108	129	síndrome de Netherton
30016041	pmid-30016041.ann	Disease	131	133	SN
30016041	pmid-30016041.ann	Disease	153	172	autosómica recesiva
30016041	pmid-30016041.ann	Disease	233	268	eritrodermia ictiosiforme congénita
30016041	pmid-30016041.ann	Disease	270	289	anomalías capilares
30016041	pmid-30016041.ann	Gene	383	389	SPINK5
30016041	pmid-30016041.ann	Disease	415	429	síndrome de SN
30016041	pmid-30016041.ann	Disease	549	581	insuficiencia respiratoria grave
30016041	pmid-30016041.ann	Disease	583	593	hipotermia
30016041	pmid-30016041.ann	Disease	596	608	eritrodermia
30016041	pmid-30016041.ann	Disease	635	637	SN
30052622	pmid-30052622.ann	Disease	23	35	profiláctica
30052622	pmid-30052622.ann	Disease	74	88	cáncer de mama
30052622	pmid-30052622.ann	Disease	225	239	cáncer de mama
30052622	pmid-30052622.ann	Disease	358	370	profiláctica
30052622	pmid-30052622.ann	Disease	1158	1170	profiláctica
30052622	pmid-30052622.ann	Disease	1236	1250	cáncer de mama
30070892	pmid-30070892.ann	Disease	11	12	D
30070892	pmid-30070892.ann	Disease	12	13	é
30070892	pmid-30070892.ann	Disease	13	37	ficit de glicerol kinasa
30070892	pmid-30070892.ann	Disease	52	72	hipertrigliceridemia
30070892	pmid-30070892.ann	Disease	195	205	polidipsia
30070892	pmid-30070892.ann	Disease	207	215	poliuria
30070892	pmid-30070892.ann	Disease	218	238	hipertrigliceridemia
30070892	pmid-30070892.ann	Disease	275	287	pancreatitis
30070892	pmid-30070892.ann	Disease	374	395	hiperglicerolemia por
30070892	pmid-30070892.ann	Disease	396	422	déficit de glicerol kinasa
30070892	pmid-30070892.ann	Disease	424	427	GKD
30070892	pmid-30070892.ann	Gene	526	544	glicerol 3 fosfato
30070892	pmid-30070892.ann	Gene	598	613	glicerol kinasa
30182558	pmid-30182558.ann	Disease	58	85	osteocondromatosis múltiple
30182558	pmid-30182558.ann	Disease	155	182	osteocondromatosis múltiple
30182558	pmid-30182558.ann	Gene	306	310	EXT1
30182558	pmid-30182558.ann	Disease	358	380	deformidad de Madelung
30182558	pmid-30182558.ann	Disease	426	429	con
30182558	pmid-30182558.ann	Disease	429	439	drosarcoma
30350845	pmid-30350845.ann	Disease	11	13	Le
30350845	pmid-30350845.ann	Disease	13	52	ucodistrofia hipomielinizante de tipo 6
30350845	pmid-30350845.ann	Disease	149	190	leucodistrofia hipomielinizante de tipo 6
30350845	pmid-30350845.ann	Disease	198	226	enfermedad neurodegenerativa
30350845	pmid-30350845.ann	Disease	291	295	afec
30350845	pmid-30350845.ann	Disease	302	334	piramidoextrapiramidal y cerebel
30350845	pmid-30350845.ann	Disease	363	366	hip
30350845	pmid-30350845.ann	Disease	366	380	omielinizacion
30350845	pmid-30350845.ann	Disease	382	403	hipoplasia cerebelosa
30350845	pmid-30350845.ann	Disease	406	412	anomal
30350845	pmid-30350845.ann	Disease	416	451	especificas en los ganglios basales
30350845	pmid-30350845.ann	Disease	465	472	atrofia
30350845	pmid-30350845.ann	Disease	484	504	ausencia del putamen
30350845	pmid-30350845.ann	Gene	579	587	tubulina
30350845	pmid-30350845.ann	Gene	649	655	TUBB4A
30350845	pmid-30350845.ann	Disease	764	784	retraso de la marcha
30350845	pmid-30350845.ann	Disease	786	793	temblor
30350845	pmid-30350845.ann	Disease	795	804	disartria
30350845	pmid-30350845.ann	Disease	806	812	ataxia
30350845	pmid-30350845.ann	Disease	814	822	nistagmo
30350845	pmid-30350845.ann	Disease	824	844	afectacion cognitiva
30350845	pmid-30350845.ann	Disease	847	850	dis
30350845	pmid-30350845.ann	Disease	874	891	hipomielinizacion
30350845	pmid-30350845.ann	Disease	893	912	hipoplasia vermiana
30350845	pmid-30350845.ann	Disease	915	935	ausencia del putamen
30350845	pmid-30350845.ann	Gene	1119	1125	TUBB4A
30351161	pmid-30351161.ann	Disease	55	80	intolerancia a la lactosa
30351161	pmid-30351161.ann	Disease	96	122	malabsorción de la lactosa
30351161	pmid-30351161.ann	Disease	308	341	hipolactasia primaria tipo adulto
30351161	pmid-30351161.ann	Disease	586	611	malabsorción a la lactosa
30351161	pmid-30351161.ann	Disease	684	718	déficit primario tardío de lactasa
30351161	pmid-30351161.ann	Disease	933	966	hipolactasia primaria tipo adulto
30351161	pmid-30351161.ann	Disease	1087	1099	malabsorción
30457731	pmid-30457731.ann	Disease	11	13	Hi
30457731	pmid-30457731.ann	Disease	13	16	per
30457731	pmid-30457731.ann	Disease	16	48	calcemia hipocalciúrica familiar
30457731	pmid-30457731.ann	Disease	101	124	hipercalcemia mantenida
30457731	pmid-30457731.ann	Gene	272	276	CaSR
30457731	pmid-30457731.ann	Disease	388	413	hipercalcemia persistente
30457731	pmid-30457731.ann	Disease	470	483	hipercalcemia
30457731	pmid-30457731.ann	Disease	651	664	hipercalcemia
30457731	pmid-30457731.ann	DNAMutation	896	904	c.1651A>
30457731	pmid-30457731.ann	Gene	915	919	CaSR
30457735	pmid-30457735.ann	Disease	11	38	Síndrome de Sjögren-Larsson
30457735	pmid-30457735.ann	Disease	82	109	síndrome de Sjogren-Larsson
30457735	pmid-30457735.ann	Disease	129	143	retardo mental
30457735	pmid-30457735.ann	Disease	145	163	ictiosis congènita
30457735	pmid-30457735.ann	Disease	166	168	di
30457735	pmid-30457735.ann	Disease	168	176	plejía o
30457735	pmid-30457735.ann	Disease	177	199	cuadriplejía espástica
30457735	pmid-30457735.ann	Gene	261	268	ALDH3A2
30457735	pmid-30457735.ann	Gene	293	322	aldehído deshidrogenasa grasa
30457735	pmid-30457735.ann	Disease	733	760	síndrome de Sjogren-Larsson
30457735	pmid-30457735.ann	Disease	1017	1044	síndrome de Sjogren-Larsson
30570007	pmid-30570007.ann	Disease	35	62	cirugía reductora de riesgo
30570007	pmid-30570007.ann	Disease	66	83	trompas y ovarios
30570007	pmid-30570007.ann	Disease	97	113	mutación del gen
30570007	pmid-30570007.ann	Disease	180	207	cirugía reductora de riesgo
30570007	pmid-30570007.ann	Disease	211	228	trompas y ovarios
30570007	pmid-30570007.ann	Disease	242	258	mutación del gen
30570007	pmid-30570007.ann	Disease	411	434	cáncer de mama y ovario
30570007	pmid-30570007.ann	Disease	439	466	cirugía reductora de riesgo
30570007	pmid-30570007.ann	Disease	470	487	trompas y ovarios
30570007	pmid-30570007.ann	Disease	491	518	cirugía reductora de riesgo
30570007	pmid-30570007.ann	Disease	522	539	trompas y ovarios
30570007	pmid-30570007.ann	Disease	556	565	bilateral
30570007	pmid-30570007.ann	Disease	657	705	cirugía reductora de riesgo en trompas y ovarios
30570007	pmid-30570007.ann	Disease	720	729	bilateral
30570007	pmid-30570007.ann	Disease	782	830	cirugía reductora de riesgo en trompas y ovarios
30570007	pmid-30570007.ann	Disease	1018	1045	cirugía reductora de riesgo
30570007	pmid-30570007.ann	Disease	1049	1066	trompas y ovarios
30570007	pmid-30570007.ann	Disease	1083	1092	bilateral
30653859	pmid-30653859.ann	Disease	11	52	Síndrome epiléptico ligado al cromosoma X
30653859	pmid-30653859.ann	Gene	72	88	protocaderina 19
30653859	pmid-30653859.ann	Disease	116	169	leucoencefalopatía y tractopatía posterior reversible
30653859	pmid-30653859.ann	Disease	185	198	epilepsia con
30653859	pmid-30653859.ann	Disease	199	235	retardo mental ligado al cromosoma X
30653859	pmid-30653859.ann	Gene	257	263	PCDH19
30653859	pmid-30653859.ann	Disease	364	393	retardo global del desarrollo
30653859	pmid-30653859.ann	Disease	396	405	epilepsia
30653859	pmid-30653859.ann	Disease	448	472	discapacidad intelectual
30653859	pmid-30653859.ann	Disease	524	536	convulsiones
30653859	pmid-30653859.ann	Disease	540	559	retardo intelectual
30653859	pmid-30653859.ann	Disease	597	606	epilepsia
30653859	pmid-30653859.ann	Disease	608	630	retardo del desarrollo
30653859	pmid-30653859.ann	Disease	633	651	conversión autista
30653859	pmid-30653859.ann	Disease	667	720	leucoencefalopatía y tractopatía posterior reversible
30653859	pmid-30653859.ann	Gene	738	739	P
30653859	pmid-30653859.ann	Gene	739	744	CDH19
30734711	pmid-30734711.ann	Disease	11	12	C
30734711	pmid-30734711.ann	Disease	12	46	áncer Medular de Tiroides familiar
